iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre,date_debut,date_fin,geo_point_2d.lon,geo_point_2d.lat,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d,geo_shape
4880,Pl_Felix_Eboue,2024-01-05T15:00:00+00:00,,,Inconnu,3045,Pl_Felix_Eboue_Ouest,3041,Pl_F_Eboue-Claude_Decaen,Invalide,1996-10-17,2023-01-01,2.3954623390634566,48.83939490768988,Feature,"[[2.3951712523075654, 48.83945194004361], [2.395753425819348, 48.839337875336156]]",LineString,,
4881,Av_Jean_Jaures,2024-01-05T23:00:00+00:00,,6.09667,Fluide,2596,Jaures-Laumiere,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.37760116477907,48.884800306351735,Feature,"[[2.379262012738877, 48.88523911908274], [2.3759403168192623, 48.88436149362072]]",LineString,,
4881,Av_Jean_Jaures,2024-01-05T21:00:00+00:00,,11.85778,Fluide,2596,Jaures-Laumiere,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.37760116477907,48.884800306351735,Feature,"[[2.379262012738877, 48.88523911908274], [2.3759403168192623, 48.88436149362072]]",LineString,,
4881,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,,9.00333,Fluide,2596,Jaures-Laumiere,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.37760116477907,48.884800306351735,Feature,"[[2.379262012738877, 48.88523911908274], [2.3759403168192623, 48.88436149362072]]",LineString,,
4881,Av_Jean_Jaures,2024-01-05T19:00:00+00:00,,9.31556,Fluide,2596,Jaures-Laumiere,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.37760116477907,48.884800306351735,Feature,"[[2.379262012738877, 48.88523911908274], [2.3759403168192623, 48.88436149362072]]",LineString,,
4881,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,,11.08667,Fluide,2596,Jaures-Laumiere,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.37760116477907,48.884800306351735,Feature,"[[2.379262012738877, 48.88523911908274], [2.3759403168192623, 48.88436149362072]]",LineString,,
4881,Av_Jean_Jaures,2024-01-05T15:00:00+00:00,,9.83445,Fluide,2596,Jaures-Laumiere,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.37760116477907,48.884800306351735,Feature,"[[2.379262012738877, 48.88523911908274], [2.3759403168192623, 48.88436149362072]]",LineString,,
4881,Av_Jean_Jaures,2024-01-05T14:00:00+00:00,,10.82889,Fluide,2596,Jaures-Laumiere,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.37760116477907,48.884800306351735,Feature,"[[2.379262012738877, 48.88523911908274], [2.3759403168192623, 48.88436149362072]]",LineString,,
4882,Av_Jean_Jaures,2024-01-05T23:00:00+00:00,,,Inconnu,2597,Jaures-Passage_Melun,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3745593860055245,48.883996590591096,Feature,"[[2.3759403168192623, 48.88436149362072], [2.3731784551917867, 48.88363168756147]]",LineString,,
4882,Av_Jean_Jaures,2024-01-05T22:00:00+00:00,,,Inconnu,2597,Jaures-Passage_Melun,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3745593860055245,48.883996590591096,Feature,"[[2.3759403168192623, 48.88436149362072], [2.3731784551917867, 48.88363168756147]]",LineString,,
4882,Av_Jean_Jaures,2024-01-05T21:00:00+00:00,,,Inconnu,2597,Jaures-Passage_Melun,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3745593860055245,48.883996590591096,Feature,"[[2.3759403168192623, 48.88436149362072], [2.3731784551917867, 48.88363168756147]]",LineString,,
4882,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,,,Inconnu,2597,Jaures-Passage_Melun,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3745593860055245,48.883996590591096,Feature,"[[2.3759403168192623, 48.88436149362072], [2.3731784551917867, 48.88363168756147]]",LineString,,
4882,Av_Jean_Jaures,2024-01-05T18:00:00+00:00,,,Inconnu,2597,Jaures-Passage_Melun,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3745593860055245,48.883996590591096,Feature,"[[2.3759403168192623, 48.88436149362072], [2.3731784551917867, 48.88363168756147]]",LineString,,
4882,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,,,Inconnu,2597,Jaures-Passage_Melun,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3745593860055245,48.883996590591096,Feature,"[[2.3759403168192623, 48.88436149362072], [2.3731784551917867, 48.88363168756147]]",LineString,,
4882,Av_Jean_Jaures,2024-01-05T15:00:00+00:00,,,Inconnu,2597,Jaures-Passage_Melun,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3745593860055245,48.883996590591096,Feature,"[[2.3759403168192623, 48.88436149362072], [2.3731784551917867, 48.88363168756147]]",LineString,,
4883,Av_Jean_Jaures,2024-01-05T23:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2600,Pl_Stalingrad,Invalide,1996-10-17,2023-01-01,2.371708021661311,48.8832390858268,Feature,"[[2.3731784551917867, 48.88363168756147], [2.3702375881308346, 48.882846484092134]]",LineString,,
4883,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2600,Pl_Stalingrad,Invalide,1996-10-17,2023-01-01,2.371708021661311,48.8832390858268,Feature,"[[2.3731784551917867, 48.88363168756147], [2.3702375881308346, 48.882846484092134]]",LineString,,
4883,Av_Jean_Jaures,2024-01-05T18:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2600,Pl_Stalingrad,Invalide,1996-10-17,2023-01-01,2.371708021661311,48.8832390858268,Feature,"[[2.3731784551917867, 48.88363168756147], [2.3702375881308346, 48.882846484092134]]",LineString,,
4883,Av_Jean_Jaures,2024-01-05T17:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2600,Pl_Stalingrad,Invalide,1996-10-17,2023-01-01,2.371708021661311,48.8832390858268,Feature,"[[2.3731784551917867, 48.88363168756147], [2.3702375881308346, 48.882846484092134]]",LineString,,
4883,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2600,Pl_Stalingrad,Invalide,1996-10-17,2023-01-01,2.371708021661311,48.8832390858268,Feature,"[[2.3731784551917867, 48.88363168756147], [2.3702375881308346, 48.882846484092134]]",LineString,,
4884,Av_Jean_Jaures,2024-01-05T23:00:00+00:00,,,Inconnu,2600,Pl_Stalingrad,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3717928449660723,48.88312839659955,Feature,"[[2.3703303849229824, 48.882732352796225], [2.3732553050091627, 48.883524440402866]]",LineString,,
4884,Av_Jean_Jaures,2024-01-05T21:00:00+00:00,,,Inconnu,2600,Pl_Stalingrad,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3717928449660723,48.88312839659955,Feature,"[[2.3703303849229824, 48.882732352796225], [2.3732553050091627, 48.883524440402866]]",LineString,,
4884,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,,,Inconnu,2600,Pl_Stalingrad,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3717928449660723,48.88312839659955,Feature,"[[2.3703303849229824, 48.882732352796225], [2.3732553050091627, 48.883524440402866]]",LineString,,
4884,Av_Jean_Jaures,2024-01-05T19:00:00+00:00,,,Inconnu,2600,Pl_Stalingrad,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3717928449660723,48.88312839659955,Feature,"[[2.3703303849229824, 48.882732352796225], [2.3732553050091627, 48.883524440402866]]",LineString,,
4884,Av_Jean_Jaures,2024-01-05T18:00:00+00:00,,,Inconnu,2600,Pl_Stalingrad,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3717928449660723,48.88312839659955,Feature,"[[2.3703303849229824, 48.882732352796225], [2.3732553050091627, 48.883524440402866]]",LineString,,
4884,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,,,Inconnu,2600,Pl_Stalingrad,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3717928449660723,48.88312839659955,Feature,"[[2.3703303849229824, 48.882732352796225], [2.3732553050091627, 48.883524440402866]]",LineString,,
4884,Av_Jean_Jaures,2024-01-05T15:00:00+00:00,,,Inconnu,2600,Pl_Stalingrad,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3717928449660723,48.88312839659955,Feature,"[[2.3703303849229824, 48.882732352796225], [2.3732553050091627, 48.883524440402866]]",LineString,,
4884,Av_Jean_Jaures,2024-01-05T14:00:00+00:00,,,Inconnu,2600,Pl_Stalingrad,2598,Jaures-Lally_Tollendal,Invalide,1996-10-17,2023-01-01,2.3717928449660723,48.88312839659955,Feature,"[[2.3703303849229824, 48.882732352796225], [2.3732553050091627, 48.883524440402866]]",LineString,,
4885,Av_Jean_Jaures,2024-01-05T22:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.3746370128573933,48.883884049610415,Feature,"[[2.3732553050091627, 48.883524440402866], [2.3760187207056243, 48.88424365881797]]",LineString,,
4885,Av_Jean_Jaures,2024-01-05T21:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.3746370128573933,48.883884049610415,Feature,"[[2.3732553050091627, 48.883524440402866], [2.3760187207056243, 48.88424365881797]]",LineString,,
4885,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.3746370128573933,48.883884049610415,Feature,"[[2.3732553050091627, 48.883524440402866], [2.3760187207056243, 48.88424365881797]]",LineString,,
4885,Av_Jean_Jaures,2024-01-05T19:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.3746370128573933,48.883884049610415,Feature,"[[2.3732553050091627, 48.883524440402866], [2.3760187207056243, 48.88424365881797]]",LineString,,
4885,Av_Jean_Jaures,2024-01-05T17:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.3746370128573933,48.883884049610415,Feature,"[[2.3732553050091627, 48.883524440402866], [2.3760187207056243, 48.88424365881797]]",LineString,,
4885,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.3746370128573933,48.883884049610415,Feature,"[[2.3732553050091627, 48.883524440402866], [2.3760187207056243, 48.88424365881797]]",LineString,,
4885,Av_Jean_Jaures,2024-01-05T15:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.3746370128573933,48.883884049610415,Feature,"[[2.3732553050091627, 48.883524440402866], [2.3760187207056243, 48.88424365881797]]",LineString,,
4885,Av_Jean_Jaures,2024-01-05T14:00:00+00:00,,,Inconnu,2598,Jaures-Lally_Tollendal,2597,Jaures-Passage_Melun,Invalide,1996-10-17,2023-01-01,2.3746370128573933,48.883884049610415,Feature,"[[2.3732553050091627, 48.883524440402866], [2.3760187207056243, 48.88424365881797]]",LineString,,
4893,Av_Jean_Jaures,2024-01-05T23:00:00+00:00,,0.98,Fluide,2597,Jaures-Passage_Melun,2596,Jaures-Laumiere,Invalide,1996-10-17,2023-01-01,2.377694774849502,48.88467981989558,Feature,"[[2.3760187207056243, 48.88424365881797], [2.379370828993379, 48.8851159809732]]",LineString,,
4893,Av_Jean_Jaures,2024-01-05T22:00:00+00:00,,1.74167,Fluide,2597,Jaures-Passage_Melun,2596,Jaures-Laumiere,Invalide,1996-10-17,2023-01-01,2.377694774849502,48.88467981989558,Feature,"[[2.3760187207056243, 48.88424365881797], [2.379370828993379, 48.8851159809732]]",LineString,,
4893,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,,2.92889,Fluide,2597,Jaures-Passage_Melun,2596,Jaures-Laumiere,Invalide,1996-10-17,2023-01-01,2.377694774849502,48.88467981989558,Feature,"[[2.3760187207056243, 48.88424365881797], [2.379370828993379, 48.8851159809732]]",LineString,,
4893,Av_Jean_Jaures,2024-01-05T17:00:00+00:00,,11.25833,Fluide,2597,Jaures-Passage_Melun,2596,Jaures-Laumiere,Invalide,1996-10-17,2023-01-01,2.377694774849502,48.88467981989558,Feature,"[[2.3760187207056243, 48.88424365881797], [2.379370828993379, 48.8851159809732]]",LineString,,
4893,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,,9.92,Fluide,2597,Jaures-Passage_Melun,2596,Jaures-Laumiere,Invalide,1996-10-17,2023-01-01,2.377694774849502,48.88467981989558,Feature,"[[2.3760187207056243, 48.88424365881797], [2.379370828993379, 48.8851159809732]]",LineString,,
4894,Av_Jean_Jaures,2024-01-05T22:00:00+00:00,,5.17278,Fluide,2596,Jaures-Laumiere,3400,Jaures-face_107,Invalide,1996-10-17,2023-01-01,2.3800837184844768,48.88531365646325,Feature,"[[2.379370828993379, 48.8851159809732], [2.3807966079755745, 48.88551133195331]]",LineString,,
4894,Av_Jean_Jaures,2024-01-05T21:00:00+00:00,,7.49611,Fluide,2596,Jaures-Laumiere,3400,Jaures-face_107,Invalide,1996-10-17,2023-01-01,2.3800837184844768,48.88531365646325,Feature,"[[2.379370828993379, 48.8851159809732], [2.3807966079755745, 48.88551133195331]]",LineString,,
4894,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,,6.09833,Fluide,2596,Jaures-Laumiere,3400,Jaures-face_107,Invalide,1996-10-17,2023-01-01,2.3800837184844768,48.88531365646325,Feature,"[[2.379370828993379, 48.8851159809732], [2.3807966079755745, 48.88551133195331]]",LineString,,
4894,Av_Jean_Jaures,2024-01-05T17:00:00+00:00,,13.33,Fluide,2596,Jaures-Laumiere,3400,Jaures-face_107,Invalide,1996-10-17,2023-01-01,2.3800837184844768,48.88531365646325,Feature,"[[2.379370828993379, 48.8851159809732], [2.3807966079755745, 48.88551133195331]]",LineString,,
4894,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,,12.79722,Fluide,2596,Jaures-Laumiere,3400,Jaures-face_107,Invalide,1996-10-17,2023-01-01,2.3800837184844768,48.88531365646325,Feature,"[[2.379370828993379, 48.8851159809732], [2.3807966079755745, 48.88551133195331]]",LineString,,
4894,Av_Jean_Jaures,2024-01-05T15:00:00+00:00,,21.92722,Pré-saturé,2596,Jaures-Laumiere,3400,Jaures-face_107,Invalide,1996-10-17,2023-01-01,2.3800837184844768,48.88531365646325,Feature,"[[2.379370828993379, 48.8851159809732], [2.3807966079755745, 48.88551133195331]]",LineString,,
4894,Av_Jean_Jaures,2024-01-05T14:00:00+00:00,,6.46111,Fluide,2596,Jaures-Laumiere,3400,Jaures-face_107,Invalide,1996-10-17,2023-01-01,2.3800837184844768,48.88531365646325,Feature,"[[2.379370828993379, 48.8851159809732], [2.3807966079755745, 48.88551133195331]]",LineString,,
4895,Av_Jean_Jaures,2024-01-05T23:00:00+00:00,408.0,16.65833,Pré-saturé,2584,Av_J.Jaures-Crimee-Lorraine,2583,Jaures-Ourcq,Invalide,1996-10-17,2023-01-01,2.383442483814944,48.886208614215725,Feature,"[[2.3821651445960264, 48.88589078504235], [2.3847198230338615, 48.8865264433891]]",LineString,,
4895,Av_Jean_Jaures,2024-01-05T22:00:00+00:00,451.0,10.93,Fluide,2584,Av_J.Jaures-Crimee-Lorraine,2583,Jaures-Ourcq,Invalide,1996-10-17,2023-01-01,2.383442483814944,48.886208614215725,Feature,"[[2.3821651445960264, 48.88589078504235], [2.3847198230338615, 48.8865264433891]]",LineString,,
4895,Av_Jean_Jaures,2024-01-05T21:00:00+00:00,463.0,24.17944,Pré-saturé,2584,Av_J.Jaures-Crimee-Lorraine,2583,Jaures-Ourcq,Invalide,1996-10-17,2023-01-01,2.383442483814944,48.886208614215725,Feature,"[[2.3821651445960264, 48.88589078504235], [2.3847198230338615, 48.8865264433891]]",LineString,,
4895,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,505.0,17.21333,Pré-saturé,2584,Av_J.Jaures-Crimee-Lorraine,2583,Jaures-Ourcq,Invalide,1996-10-17,2023-01-01,2.383442483814944,48.886208614215725,Feature,"[[2.3821651445960264, 48.88589078504235], [2.3847198230338615, 48.8865264433891]]",LineString,,
4895,Av_Jean_Jaures,2024-01-05T19:00:00+00:00,504.0,18.23,Pré-saturé,2584,Av_J.Jaures-Crimee-Lorraine,2583,Jaures-Ourcq,Invalide,1996-10-17,2023-01-01,2.383442483814944,48.886208614215725,Feature,"[[2.3821651445960264, 48.88589078504235], [2.3847198230338615, 48.8865264433891]]",LineString,,
4895,Av_Jean_Jaures,2024-01-05T18:00:00+00:00,517.0,20.96222,Pré-saturé,2584,Av_J.Jaures-Crimee-Lorraine,2583,Jaures-Ourcq,Invalide,1996-10-17,2023-01-01,2.383442483814944,48.886208614215725,Feature,"[[2.3821651445960264, 48.88589078504235], [2.3847198230338615, 48.8865264433891]]",LineString,,
4895,Av_Jean_Jaures,2024-01-05T17:00:00+00:00,513.0,24.99778,Pré-saturé,2584,Av_J.Jaures-Crimee-Lorraine,2583,Jaures-Ourcq,Invalide,1996-10-17,2023-01-01,2.383442483814944,48.886208614215725,Feature,"[[2.3821651445960264, 48.88589078504235], [2.3847198230338615, 48.8865264433891]]",LineString,,
4895,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,536.0,25.25111,Pré-saturé,2584,Av_J.Jaures-Crimee-Lorraine,2583,Jaures-Ourcq,Invalide,1996-10-17,2023-01-01,2.383442483814944,48.886208614215725,Feature,"[[2.3821651445960264, 48.88589078504235], [2.3847198230338615, 48.8865264433891]]",LineString,,
4896,Av_Jean_Jaures,2024-01-05T23:00:00+00:00,358.0,5.67222,Fluide,2581,Jaures-Ardennes-Hautpoul,2580,Jaures-Hainant,Invalide,1996-10-17,2023-01-01,2.3878076213186152,48.887353433200474,Feature,"[[2.386328269772234, 48.886965698738074], [2.3892869728649964, 48.88774116766288]]",LineString,,
4896,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,423.0,7.185,Fluide,2581,Jaures-Ardennes-Hautpoul,2580,Jaures-Hainant,Invalide,1996-10-17,2023-01-01,2.3878076213186152,48.887353433200474,Feature,"[[2.386328269772234, 48.886965698738074], [2.3892869728649964, 48.88774116766288]]",LineString,,
4896,Av_Jean_Jaures,2024-01-05T19:00:00+00:00,381.0,10.13667,Fluide,2581,Jaures-Ardennes-Hautpoul,2580,Jaures-Hainant,Invalide,1996-10-17,2023-01-01,2.3878076213186152,48.887353433200474,Feature,"[[2.386328269772234, 48.886965698738074], [2.3892869728649964, 48.88774116766288]]",LineString,,
4896,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,405.0,7.71056,Fluide,2581,Jaures-Ardennes-Hautpoul,2580,Jaures-Hainant,Invalide,1996-10-17,2023-01-01,2.3878076213186152,48.887353433200474,Feature,"[[2.386328269772234, 48.886965698738074], [2.3892869728649964, 48.88774116766288]]",LineString,,
4896,Av_Jean_Jaures,2024-01-05T15:00:00+00:00,473.0,12.81167,Fluide,2581,Jaures-Ardennes-Hautpoul,2580,Jaures-Hainant,Invalide,1996-10-17,2023-01-01,2.3878076213186152,48.887353433200474,Feature,"[[2.386328269772234, 48.886965698738074], [2.3892869728649964, 48.88774116766288]]",LineString,,
4897,Av_Jean_Jaures,2024-01-05T22:00:00+00:00,436.0,6.75056,Fluide,2583,Jaures-Ourcq,2581,Jaures-Ardennes-Hautpoul,Invalide,1996-10-17,2023-01-01,2.3855812391898983,48.88676002566285,Feature,"[[2.384834208607562, 48.88655435258762], [2.386328269772234, 48.886965698738074]]",LineString,,
4897,Av_Jean_Jaures,2024-01-05T21:00:00+00:00,449.0,13.93889,Fluide,2583,Jaures-Ourcq,2581,Jaures-Ardennes-Hautpoul,Invalide,1996-10-17,2023-01-01,2.3855812391898983,48.88676002566285,Feature,"[[2.384834208607562, 48.88655435258762], [2.386328269772234, 48.886965698738074]]",LineString,,
4897,Av_Jean_Jaures,2024-01-05T20:00:00+00:00,494.0,10.05,Fluide,2583,Jaures-Ourcq,2581,Jaures-Ardennes-Hautpoul,Invalide,1996-10-17,2023-01-01,2.3855812391898983,48.88676002566285,Feature,"[[2.384834208607562, 48.88655435258762], [2.386328269772234, 48.886965698738074]]",LineString,,
4897,Av_Jean_Jaures,2024-01-05T19:00:00+00:00,467.0,7.18,Fluide,2583,Jaures-Ourcq,2581,Jaures-Ardennes-Hautpoul,Invalide,1996-10-17,2023-01-01,2.3855812391898983,48.88676002566285,Feature,"[[2.384834208607562, 48.88655435258762], [2.386328269772234, 48.886965698738074]]",LineString,,
4897,Av_Jean_Jaures,2024-01-05T18:00:00+00:00,514.0,8.76611,Fluide,2583,Jaures-Ourcq,2581,Jaures-Ardennes-Hautpoul,Invalide,1996-10-17,2023-01-01,2.3855812391898983,48.88676002566285,Feature,"[[2.384834208607562, 48.88655435258762], [2.386328269772234, 48.886965698738074]]",LineString,,
4897,Av_Jean_Jaures,2024-01-05T17:00:00+00:00,458.0,7.60111,Fluide,2583,Jaures-Ourcq,2581,Jaures-Ardennes-Hautpoul,Invalide,1996-10-17,2023-01-01,2.3855812391898983,48.88676002566285,Feature,"[[2.384834208607562, 48.88655435258762], [2.386328269772234, 48.886965698738074]]",LineString,,
4897,Av_Jean_Jaures,2024-01-05T15:00:00+00:00,511.0,8.41667,Fluide,2583,Jaures-Ourcq,2581,Jaures-Ardennes-Hautpoul,Invalide,1996-10-17,2023-01-01,2.3855812391898983,48.88676002566285,Feature,"[[2.384834208607562, 48.88655435258762], [2.386328269772234, 48.886965698738074]]",LineString,,
4897,Av_Jean_Jaures,2024-01-05T14:00:00+00:00,483.0,11.7,Fluide,2583,Jaures-Ourcq,2581,Jaures-Ardennes-Hautpoul,Invalide,1996-10-17,2023-01-01,2.3855812391898983,48.88676002566285,Feature,"[[2.384834208607562, 48.88655435258762], [2.386328269772234, 48.886965698738074]]",LineString,,
4898,Av_Jean_Jaures,2024-01-05T22:00:00+00:00,559.0,5.31167,Fluide,2580,Jaures-Hainant,806,Av_J_Jaures-Eugene_Jumin,Invalide,2005-01-01,2019-06-01,2.3913234381839272,48.88827410028894,Feature,"[[2.3907266979160013, 48.888117943795876], [2.3919201784518536, 48.88843025678201]]",LineString,,
4898,Av_Jean_Jaures,2024-01-05T19:00:00+00:00,621.0,5.24444,Fluide,2580,Jaures-Hainant,806,Av_J_Jaures-Eugene_Jumin,Invalide,2005-01-01,2019-06-01,2.3913234381839272,48.88827410028894,Feature,"[[2.3907266979160013, 48.888117943795876], [2.3919201784518536, 48.88843025678201]]",LineString,,
4898,Av_Jean_Jaures,2024-01-05T16:00:00+00:00,617.0,9.49111,Fluide,2580,Jaures-Hainant,806,Av_J_Jaures-Eugene_Jumin,Invalide,2005-01-01,2019-06-01,2.3913234381839272,48.88827410028894,Feature,"[[2.3907266979160013, 48.888117943795876], [2.3919201784518536, 48.88843025678201]]",LineString,,
4898,Av_Jean_Jaures,2024-01-05T14:00:00+00:00,692.0,6.32111,Fluide,2580,Jaures-Hainant,806,Av_J_Jaures-Eugene_Jumin,Invalide,2005-01-01,2019-06-01,2.3913234381839272,48.88827410028894,Feature,"[[2.3907266979160013, 48.888117943795876], [2.3919201784518536, 48.88843025678201]]",LineString,,
4899,La_Fayette,2024-01-05T23:00:00+00:00,482.0,,Inconnu,843,La_Fayette-Rue_Fbg_St_Denis,2601,La_Fayette-Chateau_Landon,Invalide,1996-10-18,2023-01-01,2.359529322336548,48.8799388666423,Feature,"[[2.3570975593127486, 48.8792877724354], [2.3619610853603468, 48.8805899608492]]",LineString,,
4899,La_Fayette,2024-01-05T22:00:00+00:00,517.0,,Inconnu,843,La_Fayette-Rue_Fbg_St_Denis,2601,La_Fayette-Chateau_Landon,Invalide,1996-10-18,2023-01-01,2.359529322336548,48.8799388666423,Feature,"[[2.3570975593127486, 48.8792877724354], [2.3619610853603468, 48.8805899608492]]",LineString,,
4899,La_Fayette,2024-01-05T20:00:00+00:00,548.0,,Inconnu,843,La_Fayette-Rue_Fbg_St_Denis,2601,La_Fayette-Chateau_Landon,Invalide,1996-10-18,2023-01-01,2.359529322336548,48.8799388666423,Feature,"[[2.3570975593127486, 48.8792877724354], [2.3619610853603468, 48.8805899608492]]",LineString,,
4899,La_Fayette,2024-01-05T18:00:00+00:00,1069.0,1.43611,Fluide,843,La_Fayette-Rue_Fbg_St_Denis,2601,La_Fayette-Chateau_Landon,Invalide,1996-10-18,2023-01-01,2.359529322336548,48.8799388666423,Feature,"[[2.3570975593127486, 48.8792877724354], [2.3619610853603468, 48.8805899608492]]",LineString,,
4899,La_Fayette,2024-01-05T17:00:00+00:00,587.0,1.755,Fluide,843,La_Fayette-Rue_Fbg_St_Denis,2601,La_Fayette-Chateau_Landon,Invalide,1996-10-18,2023-01-01,2.359529322336548,48.8799388666423,Feature,"[[2.3570975593127486, 48.8792877724354], [2.3619610853603468, 48.8805899608492]]",LineString,,
4899,La_Fayette,2024-01-05T16:00:00+00:00,821.0,,Inconnu,843,La_Fayette-Rue_Fbg_St_Denis,2601,La_Fayette-Chateau_Landon,Invalide,1996-10-18,2023-01-01,2.359529322336548,48.8799388666423,Feature,"[[2.3570975593127486, 48.8792877724354], [2.3619610853603468, 48.8805899608492]]",LineString,,
4899,La_Fayette,2024-01-05T15:00:00+00:00,624.0,,Inconnu,843,La_Fayette-Rue_Fbg_St_Denis,2601,La_Fayette-Chateau_Landon,Invalide,1996-10-18,2023-01-01,2.359529322336548,48.8799388666423,Feature,"[[2.3570975593127486, 48.8792877724354], [2.3619610853603468, 48.8805899608492]]",LineString,,
4899,La_Fayette,2024-01-05T14:00:00+00:00,690.0,,Inconnu,843,La_Fayette-Rue_Fbg_St_Denis,2601,La_Fayette-Chateau_Landon,Invalide,1996-10-18,2023-01-01,2.359529322336548,48.8799388666423,Feature,"[[2.3570975593127486, 48.8792877724354], [2.3619610853603468, 48.8805899608492]]",LineString,,
4900,Bd_Diderot,2024-01-05T21:00:00+00:00,,,Inconnu,2509,Bd_Diderot-Crozatier,2602,Bd_Diderot-Charenton,Invalide,1996-10-18,2023-01-01,2.380493019651258,48.84668758037458,Feature,"[[2.381699519048905, 48.846824571797875], [2.3792865202536104, 48.846550588951274]]",LineString,,
4900,Bd_Diderot,2024-01-05T18:00:00+00:00,,,Inconnu,2509,Bd_Diderot-Crozatier,2602,Bd_Diderot-Charenton,Invalide,1996-10-18,2023-01-01,2.380493019651258,48.84668758037458,Feature,"[[2.381699519048905, 48.846824571797875], [2.3792865202536104, 48.846550588951274]]",LineString,,
4900,Bd_Diderot,2024-01-05T17:00:00+00:00,,,Inconnu,2509,Bd_Diderot-Crozatier,2602,Bd_Diderot-Charenton,Invalide,1996-10-18,2023-01-01,2.380493019651258,48.84668758037458,Feature,"[[2.381699519048905, 48.846824571797875], [2.3792865202536104, 48.846550588951274]]",LineString,,
